price_bins,model_year,cylinders,wheels_size,time_owned,per_year_cost,per_kkm_cost,car_type_suv,car_interior_rare,fuel_type_id,mileage_distribution_id,premium_manufacturers,car_location_Dubai
9,2023,6,21,1,999000,999000,0,0,1,1,1,1.0
8,2023,5,18,1,345000,345000,0,0,1,1,1,1.0
7,2019,8,19,0,67250,4125,0,1,1,0,1,1.0
5,2020,6,20,0,38333,13174,0,0,1,1,0,1.0
5,2020,6,20,0,41666,1476,1,0,1,0,0,1.0
7,2023,6,20,1,233000,233000,1,1,1,1,0,1.0
4,2023,4,17,1,77000,77000,0,0,1,1,0,1.0
7,2023,8,22,1,265000,265000,1,1,1,1,1,1.0
7,2022,4,19,1,245000,245000,0,1,1,1,1,1.0
5,2016,8,19,0,20000,953,1,0,1,0,1,1.0
9,2023,6,21,1,540000,540000,0,1,1,1,1,1.0
3,2016,8,20,0,9285,830,0,0,1,0,0,1.0
6,2021,6,17,0,87500,175000,1,0,1,1,0,1.0
10,2023,8,22,1,1799000,1799000,1,1,1,1,1,1.0
5,2019,4,20,0,31250,3787,0,0,1,1,0,1.0
7,2021,8,17,0,121500,3509,1,0,1,0,0,1.0
8,2023,6,17,1,365000,365000,0,0,1,1,0,1.0
2,2018,4,16,0,8600,811,1,1,1,0,0,1.0
3,2019,4,15,0,13250,616,1,0,1,0,0,1.0
10,2023,12,21,1,1750000,1750000,0,1,1,1,1,1.0
3,2020,4,16,0,19000,982,1,0,1,0,0,0.0
6,2020,6,20,0,66000,11082,0,0,1,1,1,1.0
4,2020,6,17,0,27333,1067,1,1,1,0,0,1.0
5,2023,4,18,1,107000,107000,0,0,1,1,0,1.0
8,2022,6,20,1,376000,376000,1,0,1,1,0,1.0
9,2022,8,22,1,870000,870000,1,1,1,1,1,1.0
9,2023,6,20,1,545000,545000,1,0,1,1,1,1.0
3,2019,4,17,0,14250,684,1,0,1,0,0,1.0
2,2014,4,17,0,4333,402,0,0,1,0,0,1.0
7,2023,4,20,1,290000,290000,1,1,1,1,1,1.0
3,2016,6,17,0,9142,331,1,0,1,0,0,1.0
8,2022,8,22,1,400000,400000,1,1,1,1,1,1.0
6,2023,8,16,1,190000,190000,0,1,1,1,0,1.0
5,2023,4,18,1,128000,128000,1,0,1,1,0,1.0
6,2022,4,18,1,193000,193000,1,0,1,1,0,1.0
2,2017,4,17,0,8000,350,1,0,1,0,0,1.0
6,2023,4,19,1,153000,153000,1,0,1,1,0,1.0
9,2023,8,22,1,895000,895000,1,0,1,1,1,1.0
9,2023,6,22,1,535000,535000,1,1,1,1,1,1.0
7,2023,6,17,1,242000,242000,1,0,1,1,0,1.0
4,2018,6,22,0,15000,1315,1,1,1,0,0,1.0
6,2023,4,21,1,176000,176000,0,1,2,1,0,1.0
8,2022,6,17,1,360000,360000,1,0,1,1,0,1.0
4,2013,8,18,0,7900,718,0,0,1,0,1,1.0
7,2022,6,18,1,245000,245000,0,0,1,1,0,1.0
7,2023,4,20,1,215000,215000,1,0,1,1,0,1.0
8,2023,6,21,1,323000,323000,1,0,2,1,1,1.0
8,2022,6,20,1,386000,386000,1,1,1,1,0,1.0
6,2023,4,19,1,170000,170000,0,0,2,1,0,1.0
8,2023,6,22,1,440000,440000,1,1,1,1,1,1.0
8,2023,4,19,1,403000,403000,0,0,1,1,1,1.0
3,2023,4,19,1,67000,67000,1,0,1,1,0,1.0
5,2023,4,17,1,118000,118000,0,0,2,1,0,1.0
8,2023,6,20,1,330000,330000,0,1,2,1,0,1.0
8,2023,6,20,1,391000,391000,1,0,1,1,0,1.0
4,2023,4,17,1,77000,77000,0,0,1,1,0,1.0
5,2023,4,18,1,121000,121000,1,1,1,1,0,1.0
5,2023,4,17,1,104000,104000,0,1,1,1,0,1.0
6,2023,4,19,1,193000,193000,0,0,2,1,0,1.0
9,2023,6,22,1,890000,890000,1,0,1,1,1,1.0
3,2023,4,17,1,68000,68000,1,0,1,1,0,1.0
5,2023,4,18,1,133000,133000,1,1,1,1,0,1.0
5,2023,4,18,1,107000,107000,0,0,1,1,0,1.0
5,2019,4,18,0,26250,3301,0,0,1,1,0,1.0
2,2019,4,15,0,9750,672,0,0,1,0,0,0.0
7,2019,6,21,0,61250,2076,1,1,1,0,1,1.0
7,2022,4,20,1,215000,215000,1,0,1,1,1,1.0
4,2023,3,16,1,70000,70000,0,0,1,1,0,1.0
7,2022,4,20,1,215000,215000,1,0,1,1,1,1.0
6,2023,4,20,1,198000,198000,1,1,2,1,0,1.0
6,2022,8,19,1,188000,188000,0,0,1,1,0,1.0
6,2022,4,20,1,157000,157000,1,0,1,1,1,1.0
4,2022,4,19,1,95000,31666,1,0,1,1,0,1.0
6,2020,6,20,0,60000,180000,1,0,1,1,1,1.0
9,2023,8,22,1,970000,970000,1,0,1,1,1,1.0
9,2023,6,22,1,575000,575000,1,0,1,1,1,1.0
4,2020,4,18,0,33000,30937,0,0,1,1,1,1.0
8,2018,8,19,0,62800,5325,1,1,1,0,1,1.0
9,2022,8,22,1,895000,895000,1,1,1,1,1,1.0
9,2023,8,22,1,900000,900000,1,1,1,1,1,1.0
10,2023,8,24,1,1685000,1685000,1,1,1,1,1,1.0
10,2023,8,24,1,1800000,1800000,1,1,1,1,1,1.0
6,2022,4,20,1,184000,9689,1,0,1,1,1,1.0
7,2022,6,21,1,265000,10192,1,0,1,1,1,1.0
7,2022,4,18,1,229000,21640,0,0,1,1,1,1.0
2,2019,4,18,0,12250,376,0,0,1,0,0,0.0
7,2021,4,17,0,132000,7206,0,0,1,1,1,1.0
2,2023,4,16,1,45000,45000,0,0,1,1,0,1.0
7,2023,6,19,1,243000,243000,1,0,1,1,0,1.0
4,2018,3,17,0,17800,1011,0,0,1,0,1,1.0
5,2023,4,17,1,127000,127000,0,0,1,1,0,1.0
9,2023,8,21,1,550000,550000,1,1,1,1,1,1.0
4,2017,6,16,0,14833,89000,1,1,1,1,0,1.0
5,2020,6,20,0,43000,3166,1,0,1,1,1,1.0
4,2023,4,18,1,94000,94000,0,0,1,1,0,1.0
4,2023,4,16,1,74000,74000,0,1,1,1,0,1.0
8,2022,6,20,1,399000,11083,0,0,1,1,1,1.0
7,2018,8,20,0,57800,3269,0,1,1,0,1,1.0
4,2023,4,16,1,87000,87000,0,1,1,1,0,1.0
4,2020,4,17,0,26666,1530,0,0,1,0,0,1.0
8,2023,6,20,1,345000,345000,1,0,1,1,0,1.0
2,2015,4,17,0,6125,514,1,1,1,0,0,1.0
3,2020,4,18,0,20000,8571,0,1,1,1,0,1.0
7,2020,6,22,0,73000,2844,1,0,1,0,1,1.0
8,2021,6,21,0,169500,6780,0,0,1,0,1,1.0
7,2023,6,20,1,282000,122608,0,1,1,1,1,1.0
7,2023,6,20,1,260000,260000,1,0,1,1,0,1.0
9,2018,12,21,0,155800,15897,0,0,1,1,1,1.0
4,2018,4,18,0,18600,920,1,0,1,0,1,1.0
5,2020,6,20,0,48333,4044,1,1,1,1,1,1.0
2,2014,4,17,0,5222,338,0,0,1,0,1,1.0
9,2022,8,23,1,975000,975000,1,1,1,1,1,1.0
3,2020,4,17,0,20333,1125,1,0,1,0,0,1.0
4,2021,3,16,0,47500,3275,0,0,1,1,0,1.0
3,2022,4,17,1,68000,2870,1,0,1,1,0,1.0
3,2017,6,18,0,9166,1964,0,1,1,1,0,1.0
4,2018,6,17,0,15600,591,1,0,1,0,1,1.0
3,2018,4,17,0,11400,631,1,0,1,0,0,1.0
3,2015,6,17,0,8250,486,1,1,1,0,1,1.0
9,2022,4,20,1,735000,735000,0,0,1,1,1,1.0
3,2020,4,17,0,23000,809,0,0,1,0,0,1.0
8,2023,4,22,1,319000,319000,1,1,1,1,1,1.0
7,2023,4,19,1,209000,209000,0,0,1,1,1,1.0
7,2020,4,21,0,78000,3714,1,1,1,0,1,1.0
2,2013,6,17,0,3700,199,1,0,1,0,0,1.0
4,2019,6,19,0,17500,1536,0,0,1,1,0,1.0
5,2022,4,18,1,100000,100000,1,0,1,1,0,1.0
8,2023,6,21,1,380000,380000,1,1,1,1,1,1.0
10,2022,8,21,1,1350000,1350000,0,0,1,1,1,1.0
3,2017,4,17,0,9166,567,1,0,1,0,0,1.0
8,2023,6,21,1,439000,439000,1,1,1,1,1,1.0
6,2023,8,17,1,155000,155000,0,1,1,1,0,1.0
9,2021,8,21,0,320000,54700,1,0,1,1,1,1.0
8,2023,6,18,1,360000,360000,0,0,1,1,0,1.0
8,2022,6,21,1,479000,479000,1,1,1,1,1,1.0
10,2022,8,21,1,1320000,1320000,0,0,1,1,1,1.0
8,2023,6,20,1,330000,330000,1,0,1,1,0,1.0
10,2022,12,21,1,1290000,1290000,0,0,1,1,1,1.0
3,2016,6,17,0,9428,441,1,0,1,0,0,1.0
3,2020,6,19,0,21666,1828,0,1,1,1,0,1.0
10,2022,8,22,1,1470000,1470000,1,1,1,1,1,1.0
4,2022,4,20,1,79000,7860,1,0,1,1,0,1.0
7,2018,8,22,0,51800,4543,1,0,1,0,1,1.0
6,2019,4,19,0,44750,7782,0,0,1,1,1,1.0
3,2015,4,17,0,6625,423,1,0,1,0,0,1.0
7,2020,6,22,0,83000,3557,1,0,1,0,1,1.0
8,2022,6,21,1,460000,460000,1,0,1,1,1,1.0
10,2022,10,19,1,1790000,1790000,0,0,1,1,1,1.0
8,2013,8,19,0,33900,10863,0,0,1,1,0,1.0
8,2022,4,19,1,360000,360000,0,0,1,1,1,1.0
9,2023,8,21,1,770000,770000,0,0,1,1,1,1.0
6,2019,6,21,0,44750,4589,1,0,1,1,1,1.0
6,2023,4,17,1,190000,190000,1,0,1,1,0,1.0
3,2017,3,17,0,11166,548,0,0,1,0,1,1.0
4,2022,4,17,1,81000,2632,1,0,1,1,0,1.0
4,2021,4,17,0,36000,1271,1,1,1,0,0,1.0
5,2021,6,16,0,57500,2625,1,1,1,1,0,1.0
6,2021,4,19,0,94500,5721,0,0,1,1,1,1.0
9,2023,8,23,1,565000,565000,1,1,1,1,1,1.0
5,2022,8,20,1,149000,12723,0,0,1,1,0,1.0
5,2023,4,17,1,101000,101000,0,1,1,1,0,1.0
10,2023,8,22,1,1360000,1360000,1,1,1,1,1,1.0
9,2023,8,23,1,520000,520000,1,0,1,1,1,1.0
10,2023,6,21,1,1250000,1250000,0,0,1,1,1,1.0
5,2023,4,17,1,123000,123000,0,0,1,1,0,1.0
5,2023,6,17,1,135000,135000,0,0,1,1,0,1.0
6,2023,8,17,1,165000,165000,1,1,1,1,0,1.0
10,2023,6,21,1,1275000,1275000,0,0,2,1,1,1.0
8,2022,6,20,1,319000,39160,1,0,1,1,0,1.0
5,2023,4,17,1,108000,108000,0,0,1,1,0,1.0
4,2023,4,16,1,85000,85000,0,0,1,1,0,1.0
4,2024,4,20,1,-80000,80000,1,0,1,1,0,1.0
6,2023,8,18,1,150000,150000,1,1,1,1,0,1.0
6,2023,6,18,1,152000,152000,1,1,1,1,0,1.0
3,2020,4,17,0,16666,50000,1,0,1,1,0,1.0
5,2022,4,18,1,141000,141000,0,0,1,1,0,1.0
8,2019,6,19,0,85000,13600,0,1,1,1,1,1.0
10,2022,12,21,1,1100000,1100000,0,0,1,1,1,1.0
3,2015,4,15,0,6875,286,1,0,1,0,0,1.0
6,2023,8,17,1,188000,188000,0,1,1,1,0,1.0
9,2023,6,22,1,580000,580000,1,1,1,1,1,0.0
9,2023,8,22,1,750000,750000,1,1,1,1,1,1.0
3,2020,4,17,0,16666,588,1,0,1,0,0,1.0
8,2020,8,20,0,111666,19705,1,1,1,1,1,1.0
2,2014,6,17,0,4555,279,1,0,1,0,0,1.0
4,2023,4,17,1,73000,6973,1,0,1,1,0,1.0
2,2013,6,22,0,3900,309,1,0,1,0,0,1.0
2,2019,4,16,0,9750,812,0,0,1,1,0,1.0
9,2022,8,23,1,789000,70825,1,0,1,1,1,1.0
6,2016,8,20,0,22857,2807,1,1,1,0,1,1.0
9,2023,8,23,1,780000,780000,1,0,1,1,1,1.0
2,2019,3,17,0,10750,311,1,0,1,0,0,1.0
4,2018,4,19,0,16600,576,1,0,1,0,1,1.0
2,2019,4,14,0,11000,647,0,0,1,0,0,0.0
7,2019,6,21,0,68250,15166,1,1,1,1,1,1.0
9,2022,6,21,1,665000,665000,1,1,1,1,1,1.0
9,2023,6,21,1,575000,575000,1,1,1,1,1,1.0
2,2017,6,18,0,7333,88,0,1,1,0,1,0.0
5,2015,6,21,0,12750,829,1,1,1,0,1,1.0
5,2017,6,18,0,23000,1380,1,1,1,0,1,1.0
2,2013,6,17,0,4400,458,1,1,1,0,0,1.0
6,2022,6,20,1,168000,2709,1,0,1,0,0,1.0
10,2021,8,22,0,795000,1590000,1,1,1,1,1,1.0
7,2020,6,21,0,81333,10061,1,0,1,1,1,1.0
10,2022,12,21,1,1920000,1920000,0,1,1,1,1,1.0
9,2022,8,22,1,985000,985000,1,1,1,1,1,1.0
5,2022,4,17,1,135000,5000,1,1,1,1,0,0.0
6,2023,6,26,1,199000,49750,1,0,1,1,0,0.0
6,2022,8,22,1,185000,7115,1,0,1,1,0,0.0
2,2019,4,17,0,12250,376,0,0,1,0,0,1.0
6,2022,6,20,1,159000,10600,1,1,1,1,1,1.0
4,2018,6,17,0,15200,844,1,0,1,0,0,1.0
7,2023,4,19,1,242000,242000,0,0,1,1,0,1.0
7,2016,8,21,0,42142,6045,0,1,1,1,1,1.0
3,2018,4,17,0,13400,582,1,0,1,0,0,1.0
9,2016,12,21,0,79285,20108,0,0,1,1,1,1.0
7,2017,6,18,0,41333,9185,0,1,1,1,1,1.0
4,2018,4,17,0,15400,813,1,1,1,0,0,1.0
9,2023,8,19,1,695000,695000,0,1,1,1,1,1.0
4,2023,3,16,1,70000,70000,0,1,1,1,0,1.0
10,2022,8,20,1,1360000,1360000,0,1,1,1,1,1.0
6,2022,8,22,1,199000,18090,1,1,1,1,0,0.0
10,2022,8,22,1,1750000,956284,0,0,1,1,1,1.0
9,2022,8,22,1,660000,660000,1,0,1,1,1,1.0
9,2019,8,22,0,138750,6032,1,1,1,0,1,1.0
4,2017,6,17,0,12000,493,1,0,1,0,0,1.0
4,2019,4,16,0,18250,901,1,0,1,0,0,1.0
3,2016,6,20,0,7714,450,0,0,1,0,0,1.0
4,2018,4,17,0,19400,2521,0,0,1,1,0,1.0
5,2019,6,20,0,32000,969,1,1,1,0,0,1.0
3,2015,8,19,0,7875,453,1,0,1,0,0,1.0
6,2023,4,18,1,182000,182000,0,1,1,1,1,1.0
9,2022,6,22,1,585000,585000,1,0,1,1,1,1.0
5,2018,6,22,0,27800,1805,1,0,1,0,1,1.0
5,2021,6,17,0,72000,3348,1,0,1,1,0,1.0
3,2019,4,17,0,14500,715,1,0,1,0,0,1.0
4,2017,4,19,0,14666,6769,0,0,1,1,1,1.0
2,2020,4,16,0,15000,607,0,0,1,0,0,1.0
4,2015,6,17,0,9500,758,1,0,1,0,0,1.0
2,2019,3,17,0,12250,450,1,0,1,0,0,1.0
4,2015,4,16,0,9500,660,0,0,1,0,1,1.0
10,2023,8,23,1,1169000,1169000,1,1,1,1,1,1.0
4,2020,8,20,0,31666,1637,0,1,1,0,0,1.0
3,2019,4,16,0,13000,390,0,1,1,0,0,1.0
4,2020,4,20,0,27333,1009,0,0,1,0,0,1.0
10,2023,8,23,1,1088000,1088000,1,1,1,1,1,1.0
10,2023,6,23,1,1150000,1150000,1,1,1,1,1,1.0
5,2020,4,17,0,34666,1262,1,1,1,0,0,1.0
8,2023,6,20,1,415000,415000,1,0,1,1,1,1.0
9,2023,8,22,1,798000,798000,1,1,1,1,1,1.0
9,2023,8,22,1,695000,695000,1,0,1,1,1,1.0
9,2019,8,20,0,208750,10844,1,1,1,0,1,1.0
10,2023,8,24,1,1299000,1299000,1,0,1,1,1,1.0
6,2021,6,20,0,92500,16818,1,0,1,1,0,1.0
4,2020,6,20,0,23333,973,0,1,1,0,0,1.0
3,2017,4,18,0,11333,633,0,0,1,0,1,1.0
5,2019,4,19,0,28750,52272,1,0,1,1,1,1.0
9,2024,8,17,1,-673000,673000,0,0,1,1,0,1.0
7,2017,8,20,0,41500,2490,0,1,1,0,1,1.0
10,2023,6,23,1,1165000,1165000,1,1,1,1,1,1.0
3,2018,4,20,0,12400,1313,0,0,1,1,0,1.0
10,2022,12,22,1,1980000,75428,1,1,1,1,1,1.0
7,2020,4,18,0,69666,2508,1,1,1,0,1,1.0
2,2024,4,14,1,-46000,46000,0,1,1,1,0,1.0
8,2022,6,21,1,335000,101515,1,0,1,1,1,0.0
3,2024,4,15,1,-50000,50000,0,1,1,1,0,1.0
6,2023,4,19,1,160000,160000,0,1,2,1,0,1.0
9,2024,8,21,1,-659000,659000,0,1,1,1,1,1.0
4,2017,4,20,0,15833,1067,0,0,1,0,1,1.0
7,2023,5,21,1,295000,295000,1,0,1,1,1,1.0
7,2023,4,18,1,293000,293000,1,1,2,1,1,1.0
2,2018,4,16,0,8400,251,0,0,1,0,0,1.0
2,2018,3,17,0,7800,375,1,0,1,0,0,1.0
4,2018,8,20,0,18000,789,0,1,1,0,0,1.0
8,2019,8,22,0,81250,3282,1,0,1,0,1,0.0
7,2023,6,18,1,258000,258000,1,0,1,1,0,1.0
8,2022,8,22,1,478000,23013,1,1,1,1,1,1.0
9,2024,8,21,1,-659000,659000,0,1,1,1,1,1.0
4,2019,8,20,0,23000,2000,0,1,1,1,0,1.0
7,2023,6,20,1,236000,236000,1,1,1,1,0,1.0
4,2020,4,17,0,28333,1574,0,0,1,0,0,1.0
2,2013,4,18,0,4600,821,0,1,1,0,1,1.0
6,2018,8,21,0,33600,1135,1,1,1,0,1,1.0
10,2021,12,20,0,1225000,532608,0,1,1,1,1,1.0
5,2016,8,21,0,17000,888,0,1,1,0,1,0.0
6,2022,4,18,1,155000,51666,0,0,1,1,1,1.0
7,2023,4,19,1,269000,269000,0,1,1,1,1,1.0
5,2020,4,20,0,46000,8739,1,0,1,1,1,1.0
9,2023,8,22,1,569000,569000,1,0,1,1,1,1.0
5,2022,6,17,1,109000,54500,1,0,1,1,0,1.0
9,2022,8,23,1,971000,971000,1,0,1,1,1,1.0
10,2023,8,20,1,1195000,1195000,1,0,1,1,1,1.0
9,2023,8,20,1,900000,900000,1,0,1,1,1,1.0
7,2023,8,22,1,282000,282000,1,0,1,1,0,1.0
7,2020,4,20,0,71666,6635,1,0,1,1,1,1.0
9,2020,8,20,0,175000,9905,1,0,1,0,1,1.0
10,2020,12,22,0,850000,127500,1,1,1,1,1,1.0
9,2023,4,19,1,559000,559000,0,1,1,1,1,1.0
2,2018,4,16,0,8400,248,0,0,1,0,0,1.0
9,2023,6,22,1,588000,588000,1,1,1,1,1,1.0
9,2023,8,22,1,850000,850000,1,0,1,1,1,1.0
10,2021,8,22,0,690000,1380000,1,1,1,1,1,1.0
10,2023,8,22,1,2200000,2200000,1,1,1,1,1,1.0
6,2023,4,21,1,199000,199000,0,0,1,1,1,1.0
8,2022,4,19,1,320000,320000,0,0,3,1,1,1.0
10,2021,8,22,0,690000,1380000,1,1,1,1,1,1.0
9,2022,8,21,1,660000,660000,1,0,1,1,1,1.0
10,2023,8,21,1,1360000,1360000,0,1,1,1,1,1.0
9,2023,8,21,1,620000,620000,1,0,1,1,1,1.0
8,2023,6,21,1,490000,490000,0,0,1,1,1,1.0
10,2021,12,21,0,885000,1770000,0,0,1,1,1,1.0
3,2023,4,17,1,67000,67000,0,1,2,1,0,1.0
4,2024,4,20,1,-78000,78000,1,0,1,1,0,1.0
3,2020,4,16,0,21000,1097,0,1,1,0,0,1.0
5,2023,4,18,1,147000,147000,1,0,2,1,0,1.0
5,2018,4,19,0,26600,1596,0,1,1,0,1,1.0
2,2019,4,16,0,11000,530,0,1,1,0,0,1.0
8,2023,8,22,1,440000,440000,1,0,1,1,1,1.0
5,2019,4,19,0,33000,18591,0,1,1,1,1,1.0
3,2017,4,16,0,9833,1088,1,0,1,0,1,1.0
9,2022,6,22,1,565000,62777,1,1,1,1,1,1.0
3,2019,4,15,0,16000,994,0,1,1,0,0,1.0
10,2018,12,21,0,336000,51802,0,0,1,1,1,1.0
4,2023,4,16,1,73000,73000,1,0,1,1,0,1.0
9,2020,8,21,0,236666,10441,1,1,1,0,1,1.0
9,2023,6,20,1,580000,580000,0,1,1,1,1,1.0
2,2017,6,18,0,7666,330,0,1,1,0,0,0.0
7,2023,6,19,1,209000,209000,1,1,1,1,0,1.0
3,2020,4,16,0,21333,668,0,1,1,0,0,1.0
5,2022,6,18,1,129000,4161,1,0,1,1,0,1.0
7,2023,8,20,1,285000,285000,1,0,1,1,0,1.0
5,2016,6,19,0,16857,1732,0,1,1,0,1,1.0
5,2012,8,18,0,10181,520,1,0,1,0,0,1.0
10,2023,6,21,1,2100000,2100000,0,0,1,1,1,1.0
8,2023,6,22,1,388000,388000,1,1,1,1,0,1.0
3,2022,4,16,1,68000,3478,1,0,1,1,0,1.0
5,2019,4,16,0,28500,3443,0,1,1,1,1,1.0
6,2023,6,17,1,187000,187000,1,1,1,1,0,1.0
5,2018,4,18,0,23600,5619,0,1,1,1,0,1.0
7,2018,8,22,0,45600,2255,1,1,1,0,0,1.0
5,2017,8,19,0,20666,1148,1,1,1,0,0,1.0
7,2017,8,21,0,49666,8514,0,1,1,1,1,1.0
4,2015,6,19,0,9750,412,1,0,1,0,0,1.0
9,2023,8,22,1,735000,735000,1,1,1,1,1,1.0
3,2020,4,16,0,21000,2625,1,0,1,1,0,1.0
8,2023,6,22,1,495000,495000,1,1,1,1,1,1.0
5,2015,8,22,0,15625,912,1,1,1,0,1,1.0
5,2022,4,19,1,149000,56978,0,0,2,1,1,1.0
5,2021,8,18,0,69500,4793,0,0,1,1,0,1.0
10,2023,8,23,1,1850000,1850000,1,0,1,1,1,1.0
7,2016,12,21,0,36857,11709,0,0,1,1,1,1.0
7,2019,4,21,0,55000,2750,0,1,1,0,1,1.0
8,2021,8,21,0,227500,50555,0,1,1,1,1,1.0
8,2023,6,21,1,438000,438000,1,1,1,1,1,1.0
7,2021,4,21,0,115000,3484,0,1,1,0,1,1.0
3,2015,4,19,0,8375,744,0,0,1,0,1,1.0
5,2023,6,18,1,149000,49666,1,0,1,1,0,1.0
7,2023,8,22,1,285000,285000,1,1,1,1,0,1.0
4,2018,4,18,0,18800,963,1,1,1,0,0,1.0
4,2013,8,21,0,7900,593,0,0,1,0,1,1.0
5,2015,8,21,0,15000,827,1,1,1,0,1,1.0
10,2021,8,20,0,924000,1848000,0,0,1,1,1,1.0
4,2015,6,20,0,10875,371,1,1,1,0,1,1.0
5,2022,4,16,1,127000,127000,0,1,1,1,0,1.0
3,2018,6,18,0,12600,969,0,1,1,0,0,1.0
3,2020,4,14,0,17333,612,0,1,1,0,0,1.0
8,2023,6,22,1,426000,426000,1,1,2,1,0,1.0
3,2016,6,19,0,9285,393,1,0,1,0,0,1.0
7,2023,4,19,1,278000,278000,1,1,1,1,1,1.0
10,2021,8,19,0,1130000,2260000,0,0,2,1,1,1.0
9,2023,8,22,1,588000,588000,1,1,1,1,1,1.0
8,2022,8,22,1,400000,400000,1,0,1,1,1,1.0
4,2021,4,16,0,47000,94000,0,1,1,1,0,1.0
7,2023,4,20,1,236000,236000,1,1,1,1,1,1.0
10,2022,8,22,1,1730000,1730000,1,1,1,1,1,1.0
9,2023,8,22,1,798000,798000,1,1,1,1,1,1.0
10,2021,8,19,0,699500,1399000,0,0,1,1,0,1.0
10,2019,12,22,0,357500,55426,1,1,1,1,1,1.0
9,2021,8,22,0,499500,999000,1,1,1,1,1,1.0
7,2024,4,20,1,-235000,235000,1,0,1,1,0,1.0
10,2023,6,21,1,2300000,2300000,0,1,1,1,1,1.0
9,2023,4,22,1,600000,600000,1,1,2,1,1,1.0
10,2018,6,20,0,314000,471471,0,1,1,1,1,1.0
9,2021,8,21,0,465000,930000,0,1,1,1,1,1.0
5,2023,4,18,1,144000,144000,0,0,1,1,0,1.0
7,2023,6,18,1,212000,212000,0,0,1,1,0,1.0
6,2022,6,19,1,179000,23866,0,1,1,1,1,1.0
4,2017,8,19,0,16500,722,1,1,1,0,0,1.0
9,2019,12,22,0,174500,28647,0,1,1,1,1,1.0
6,2023,6,17,1,189000,189000,0,0,1,1,0,1.0
8,2017,8,22,0,56666,5862,1,0,1,0,1,1.0
6,2023,6,17,1,179000,179000,0,1,1,1,0,1.0
7,2023,4,18,1,200000,200000,1,0,1,1,0,1.0
10,2023,8,23,1,2600000,2600000,1,0,1,1,1,1.0
4,2024,4,18,1,-75000,75000,1,0,1,1,0,1.0
10,2022,8,20,1,2398000,2398000,0,0,1,1,0,1.0
9,2023,8,22,1,698000,698000,0,0,1,1,1,1.0
10,2017,12,20,0,333333,476190,0,0,1,1,1,1.0
6,2022,4,20,1,163000,163000,1,1,1,1,1,1.0
5,2023,4,20,1,145000,145000,1,0,1,1,0,1.0
7,2022,6,20,1,209000,49761,1,0,1,1,0,1.0
8,2022,4,19,1,355000,355000,0,1,1,1,1,1.0
8,2024,4,21,1,-370000,370000,1,1,1,1,1,1.0
9,2023,8,21,1,959000,959000,0,1,2,1,1,1.0
8,2021,8,22,0,249000,21282,0,1,1,1,1,1.0
10,2020,8,19,0,665000,1995000,0,0,1,1,0,1.0
5,2023,4,17,1,113000,113000,1,0,1,1,0,1.0
3,2014,6,20,0,7222,500,0,1,1,0,1,1.0
5,2016,4,19,0,14857,1464,0,0,1,0,1,1.0
8,2023,6,17,1,405000,405000,1,0,1,1,0,1.0
7,2023,4,19,1,242000,242000,0,0,1,1,0,1.0
9,2017,12,20,0,91666,38732,0,1,1,1,1,1.0
2,2016,6,18,0,6000,323,0,0,1,0,0,1.0
3,2020,4,17,0,23000,1417,0,1,1,1,0,1.0
2,2017,4,18,0,6666,363,0,0,1,0,0,1.0
6,2022,6,18,1,164000,23428,0,0,1,1,0,1.0
8,2023,6,18,1,385000,347472,1,0,2,1,0,1.0
4,2018,4,18,0,17800,649,1,0,1,0,0,1.0
3,2020,4,18,0,19666,2565,1,1,1,1,0,1.0
5,2023,6,16,1,119000,119000,0,0,1,1,0,1.0
6,2016,6,21,0,23571,1736,0,1,1,0,1,1.0
5,2023,6,20,1,130000,130000,1,1,1,1,0,1.0
5,2019,4,21,0,36250,1576,0,1,1,0,1,1.0
6,2019,4,19,0,40000,1904,0,0,1,0,1,1.0
5,2021,6,20,0,54500,2595,1,0,1,1,0,1.0
7,2023,4,19,1,249000,41500,0,1,1,1,1,1.0
2,2018,4,19,0,8400,466,1,1,1,0,0,1.0
5,2018,6,18,0,27800,1806,1,0,1,0,0,1.0
7,2021,6,22,0,100000,4444,1,1,2,1,1,1.0
6,2020,4,21,0,55000,2946,1,0,1,0,1,1.0
3,2018,4,17,0,13000,1097,1,0,1,0,0,1.0
6,2013,8,18,0,16500,825,1,1,1,0,1,1.0
8,2015,8,21,0,48750,150000,0,0,1,1,1,1.0
7,2024,4,22,1,-240000,240000,1,0,2,1,1,1.0
5,2015,8,18,0,16875,1804,0,1,1,0,1,1.0
8,2023,8,22,1,485000,485000,1,1,1,1,1,1.0
3,2020,4,19,0,20666,1536,0,1,1,1,0,0.0
3,2018,6,17,0,10800,323,0,1,1,0,0,1.0
10,2021,6,23,0,700000,1400000,1,1,1,1,1,1.0
4,2009,12,20,0,5000,921,0,0,1,0,1,1.0
8,2023,4,22,1,305000,305000,1,1,2,1,1,1.0
4,2020,4,17,0,26666,1423,1,0,1,0,0,1.0
9,2023,8,22,1,550000,32544,1,0,1,1,1,1.0
10,2015,12,20,0,162375,265698,0,0,1,1,1,1.0
2,2020,4,20,0,16000,533,1,1,1,0,0,0.0
8,2023,4,22,1,330000,330000,1,0,2,1,1,1.0
6,2023,4,18,1,157000,157000,1,0,2,1,0,1.0
6,2023,4,20,1,173000,173000,1,0,1,1,0,1.0
